layer,unit,explanation,AUC,U1,p,MAD
10,9896,"The conjunction ""So"" starting a sentence, often introducing a conclusion or consequence based on the preceding context",0.744,2560.0,0.0006027974000936629,-0.43655874141174056
10,9896,A conclusion or inference following a description or explanation,0.4472,5528.0,0.4532906626086386,-0.3952986914647716
10,9896,"A conclusion or summary, often related to personal experiences, observations, or instructions",0.372,6280.0,0.06812406587108047,-0.4585065011919486
10,9896,"The word ""so"" (or ""thus"" or ""therefore"") appears at the beginning of a concluding sentence or question",0.8371,1629.0,2.142532121700923e-06,0.7081612197691388
10,9896,"Concluding phrases, especially in scientific/technical contexts",0.372,6280.0,0.06812406587108047,-0.4585065011919486
10,9242,Product features or qualities,0.4975,5025.0,0.8262064843112343,-0.06462863086989576
10,9242,"Locations, typically cities, related to businesses or organizations",0.4975,5025.0,0.8262064843112343,-0.06462863086989576
10,9242,Possessive form of a name or noun,0.4975,5025.0,0.8262064843112343,-0.06462863086989576
10,9242,Possessive pronoun related to a person,0.4975,5025.0,0.8262064843112343,-0.06462863086989576
10,9242,"Numbers, often related to quantities or counts",0.4975,5025.0,0.8262064843112343,-0.06462863086989576
10,20265,Energy-related industry or resource,0.8926,1074.0,4.102585770053897e-45,6.059764017276717
10,20265,"Energy sources, including renewable energy like tidal power as an alternative to fossil fuels, geological formations and processes like sediments, and motor neuron degeneration",0.9971,29.0,2.7396657431365537e-67,10.797916888793425
10,20265,"A short personal story often including a mention of a family member, sometimes in relation to a specific past time or recent event",0.488,5120.0,0.6216830513880378,-0.10802489415552151
10,20265,"Evaluation, academic/educational institutions, and certification/qualification",0.488,5120.0,0.6216830513880378,-0.10802489415552151
10,20265,"Geological formations, especially fossils, or alternatively, accessories such as watches and jewelry",0.996,40.0,5.333628816568231e-67,9.926209713107118
10,1319,"Products or services with technical specifications, often including numerical values for size, capacity, speed, or other measurements",0.4995,5005.0,0.9282872148296558,-0.031622776562159366
10,1319,"Events, services, or establishments in a specific location",0.4995,5005.0,0.9282872148296558,-0.031622776562159366
10,1319,Dictionaries or encyclopedic entries and conjunctions,0.4995,5005.0,0.9282872148296558,-0.031622776562159366
10,1319,"Timestamps, specifically times of day",0.4995,5005.0,0.9282872148296558,-0.031622776562159366
10,1319,"Ownership of creative digital content, specifically relating to Italian architecture or fashion accessories and their online availability",0.4995,5005.0,0.9282872148296558,-0.031622776562159366
10,15562,"The letter G, sometimes followed by other characters, in various contexts, often related to groups, organizations, or individuals",0.9547,453.0,2.39121319312525e-15,3.0924769873196394
10,15562,"The letter G, capitalized or not, related to proper nouns in a list-like structure",0.9954,46.0,6.239149245386574e-18,6.510489744196046
10,15562,"Concepts of a particular model or brand identifier appearing near a specific product model/code/number, typically related to electronics, vehicles, or industrial parts",0.48460000000000003,5154.0,0.7838874759362225,0.27740316952250815
10,15562,"The letter G, either upper or lower case, in words related to building features or musical instruments",0.9687,313.0,3.267677120996528e-16,3.5968637987965826
10,15562,"The letter ""G"" (or ""g""), often capitalized, appearing near the beginning of texts, sometimes as part of a proper noun (a person's name or brand name)",0.8217,1783.0,1.7666544949064186e-08,2.0459265815648773
10,1690,"Entertainment, sports, or current events summaries",0.034999999999999976,9650.0,4.0467160678166534e-07,-1.5105962650155242
10,1690,Informational or promotional content containing a question and answer format or structured advice,0.034999999999999976,9650.0,4.0467160678166534e-07,-1.5105962650155242
10,1690,End of text,0.034999999999999976,9650.0,4.0467160678166534e-07,-1.5105962650155242
10,1690,"End of a descriptive section about services, products, events, or businesses",0.8684999999999999,1315.0,5.94916094297048e-05,1.5126045808354174
10,1690,End of a section/segment/article,0.034999999999999976,9650.0,4.0467160678166534e-07,-1.5105962650155242
10,24347,"Financial, economic, and political situations, often comparing two entities or systems",0.21030000000000001,7897.0,0.0016002373666495452,-0.6013072767571204
10,24347,"Comparisons, differences, or contrasts between two entities, often involving quantities or qualities",0.6021,3979.0,0.2661936273926926,0.024819184281724777
10,24347,"Locations, characteristics, purposes, or comparisons of data, processes, or items",0.5933,4067.0,0.3096332644680805,0.10772798418232879
10,24347,Products or services and their descriptions,0.8193,1807.0,0.0005045255951148523,0.5868501862603618
10,24347,"Conjunctions, prepositions, and occasionally other function words, appearing in descriptions of food and drink preparation, achievement announcements, or product descriptions",0.2711,7289.0,0.012651521005788988,-0.47702063662699157
10,15235,"A question about meaning, significance, or implication",0.5485,4515.0,0.3169374436124618,0.31591164860405263
10,15235,"Questions about processes, mostly using the auxiliary ""does""",0.8217,1783.0,9.167514021335206e-11,1.0738069925842544
10,15235,"Questions about functionalities, costs, or meanings, often related to services, products, or abstract concepts",0.449,5510.0,0.2884214019439968,-0.306679483928341
10,15235,A question about a property of something,0.6471999999999999,3528.0,0.002580248421956551,0.7774301412424962
10,15235,"Questions using the word ""does"" or ""has""",0.6850999999999999,3149.0,0.00016053688875492157,0.7852193371680009
